#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
614	200	211	0	0	chr1	3846428	3846466	-193348966	+	T-rich	Low_complexity	Low_complexity	5	42	0	4
614	370	296	40	73	chr1	3846466	3846590	-193348842	-	PB1D10	SINE	Alu	0	120	1	4
614	788	281	67	13	chr1	3846605	3846657	-193348775	-	MTE2b	LTR	MaLR	-128	251	187	4
614	234	0	0	0	chr1	3846657	3846683	-193348749	+	(CTTG)n	Simple_repeat	Simple_repeat	3	28	0	4
614	788	281	67	13	chr1	3846683	3846868	-193348564	-	MTE2b	LTR	MaLR	-193	186	1	4
614	22	35	0	0	chr1	3847253	3847282	-193348150	+	AT_rich	Low_complexity	Low_complexity	1	29	0	4
614	499	327	53	116	chr1	3847423	3847803	-193347629	-	MLT1B	LTR	MaLR	-27	363	8	4
614	796	312	56	41	chr1	3847823	3848164	-193347268	+	MTEa	LTR	MaLR	24	369	-10	4
614	619	279	36	40	chr1	3848222	3848446	-193346986	+	Lx6	LINE	L1	7210	7432	-28	4
614	1648	50	0	22	chr1	3848533	3848756	-193346676	-	L1Md_F3	LINE	L1	0	6584	6367	4
614	1224	45	0	0	chr1	3848756	3848913	-193346519	+	L1Md_F3	LINE	L1	6200	6356	-228	4
614	797	334	43	49	chr1	3848937	3849264	-193346168	+	MTEa	LTR	MaLR	3	327	-52	4
614	185	0	40	0	chr1	3849269	3849294	-193346138	+	(TTG)n	Simple_repeat	Simple_repeat	2	27	0	4
614	1033	272	68	79	chr1	3849294	3849661	-193345771	+	MTE2a	LTR	MaLR	17	379	0	4
614	3146	195	3	23	chr1	3850834	3851596	-193343836	-	Lx5	LINE	L1	-4	7054	6311	4
614	1063	116	7	0	chr1	3851634	3851781	-193343651	+	B1_Mus1	SINE	Alu	1	148	0	4
614	384	294	17	8	chr1	3853095	3853215	-193342217	+	HERV16-int	LTR	ERVL	1688	1808	-3188	4
614	234	260	40	27	chr1	3853285	3853360	-193342072	+	MLT1D	LTR	MaLR	389	464	-41	4
614	878	182	19	42	chr1	3853384	3853596	-193341836	+	MYSERV16_I-int	LTR	ERVK	608	814	-1512	4
614	2742	193	36	63	chr1	3853690	3854265	-193341167	+	RLTR20B2	LTR	ERVK	1	560	0	4
614	1324	199	209	19	chr1	3854268	3854642	-193340790	-	RMER6C	LTR	ERVK	-245	445	1	4
614	986	230	42	0	chr1	3856363	3856576	-193338856	-	URR1B	DNA	MER1_type	-3	222	1	4
614	5907	219	40	9	chr1	3856787	3858138	-193337294	+	Lx5	LINE	L1	5643	7035	-15	4
614	269	340	140	79	chr1	3858285	3858499	-193336933	+	LTR16B2	LTR	ERVL	64	290	-172	4
614	314	306	0	14	chr1	3858602	3858675	-193336757	+	B3	SINE	B2	1	72	-144	4
614	3758	145	113	12	chr1	3858676	3859395	-193336037	+	RLTR25A	LTR	ERVK	1	791	-312	4
614	618	51	0	0	chr1	3859397	3859475	-193335957	+	(TG)n	Simple_repeat	Simple_repeat	1	78	0	4
614	315	121	0	0	chr1	3859475	3859533	-193335899	+	(GA)n	Simple_repeat	Simple_repeat	1	58	0	4
614	234	0	0	0	chr1	3859541	3859567	-193335865	+	(CAAAA)n	Simple_repeat	Simple_repeat	2	27	0	4
614	409	174	14	0	chr1	3859570	3859639	-193335793	+	RLTR25A	LTR	ERVK	1034	1103	0	4
614	504	247	13	52	chr1	3859639	3859793	-193335639	+	B3	SINE	B2	68	215	-1	4
614	557	255	46	66	chr1	3859794	3859918	-193335514	+	B1_Mur1	SINE	Alu	2	127	-22	4
614	2133	161	10	13	chr1	3859918	3860302	-193335130	+	Lx2	LINE	L1	6615	6997	0	4
614	557	255	46	66	chr1	3860302	3860328	-193335104	+	B1_Mur1	SINE	Alu	128	149	0	4
614	565	266	45	24	chr1	3860389	3860636	-193334796	-	Lx7	LINE	L1	-1658	6038	5787	4
614	229	210	99	0	chr1	3860663	3860744	-193334688	-	Lx7	LINE	L1	-1884	5812	5724	4
614	13066	121	17	4	chr1	3860753	3862936	-193332496	+	L1_Mm	LINE	L1	2602	4813	-1070	4
614	252	219	57	9	chr1	3862967	3863073	-193332359	+	L1MC4	LINE	L1	7429	7539	-503	4
614	2939	202	60	11	chr1	3863255	3863909	-193331523	-	Lx2B	LINE	L1	-408	6592	5907	4
614	1247	222	0	56	chr1	3863910	3864249	-193331183	+	Lx2B	LINE	L1	6598	6917	-83	4
614	980	231	32	84	chr1	3864249	3864533	-193330899	-	RLTR20A	LTR	ERVK	0	541	249	4
614	2673	155	125	15	chr1	3864551	3865652	-193329780	-	MYSERV16_I-int	LTR	ERVK	-29	2297	1076	4
614	2452	209	122	94	chr1	3865666	3866045	-193329387	-	MYSERV16_I-int	LTR	ERVK	-1484	1358	840	4
614	189	157	17	136	chr1	3866045	3866104	-193329328	+	MER5A	DNA	MER1_type	24	75	-114	4
614	2452	209	122	94	chr1	3866104	3866714	-193328718	-	MYSERV16_I-int	LTR	ERVK	-1484	839	1	4
614	1015	110	0	18	chr1	3866785	3866951	-193328481	-	L1Md_F2	LINE	L1	-3	6579	6417	4
614	708	54	0	0	chr1	3866951	3867043	-193328389	+	L1_Mm	LINE	L1	3464	3555	-2328	4
614	975	102	41	0	chr1	3867048	3867195	-193328237	+	L1Md_F2	LINE	L1	6417	6569	-13	4
614	286	350	8	42	chr1	3867232	3867387	-193328045	-	B4	SINE	B4	-13	152	2	4
614	259	216	216	0	chr1	3867388	3867490	-193327942	-	RCHARR1	DNA	MER1_type	-478	496	373	4
614	1760	170	75	8	chr1	3868138	3868524	-193326908	-	L1Md_F	LINE	L1	-6021	498	87	4
614	377	230	53	9	chr1	3869631	3869745	-193325687	+	L1VL2	LINE	L1	80	198	-6137	4
614	4054	138	29	1	chr1	3869841	3871052	-193324380	+	L1Md_F	LINE	L1	675	1920	-3963	4
614	8322	100	10	0	chr1	3871052	3872326	-193323106	-	L1_Mm	LINE	L1	-1080	4803	3517	4
614	13465	122	17	12	chr1	3872387	3875252	-193320180	+	L1_Mus1	LINE	L1	677	3555	-2328	4
614	2890	103	26	0	chr1	3875259	3875725	-193319707	-	L1_Mm	LINE	L1	-1756	4127	3650	4
614	6272	93	45	3	chr1	3875722	3876811	-193318621	+	L1_Mus1	LINE	L1	5436	6566	-1	4
614	588	130	0	0	chr1	3876834	3876949	-193318483	+	(CATA)n	Simple_repeat	Simple_repeat	2	116	0	4
614	451	218	27	7	chr1	3877070	3877218	-193318214	+	Lx9	LINE	L1	7493	7643	-1	4
614	21	0	0	0	chr1	3877229	3877250	-193318182	+	AT_rich	Low_complexity	Low_complexity	1	21	0	4
614	281	200	23	77	chr1	3878017	3878147	-193317285	+	MER57A-int	LTR	ERV1	2200	2322	-3865	4
614	10401	86	3	3	chr1	3878260	3880456	-193314976	-	L1Md_F2	LINE	L1	0	6582	4391	4
614	7415	143	38	27	chr1	3880473	3882563	-193312869	-	L1Md_F2	LINE	L1	-3563	2320	217	4
614	22	35	0	0	chr1	3883181	3883210	-193312222	+	AT_rich	Low_complexity	Low_complexity	1	29	0	4
614	3878	255	58	14	chr1	3883449	3884492	-193310940	+	Lx6	LINE	L1	6147	7235	-225	4
614	424	308	43	16	chr1	3884889	3885077	-193310355	-	Lx5	LINE	L1	-2	7048	6856	4
614	615	308	70	13	chr1	3885080	3885392	-193310040	+	MER57A-int	LTR	ERV1	5439	5768	-419	4
614	8130	24	1	0	chr1	3886284	3887854	-193307578	-	L1Md_A	LINE	L1	-2	6580	5010	4
614	5043	32	0	0	chr1	3887853	3888454	-193306978	+	L1Md_A	LINE	L1	4407	5007	-876	4
614	1106	143	25	0	chr1	3888694	3888890	-193306542	+	Lx	LINE	L1	6443	6643	-11	4
614	26	30	0	0	chr1	3890150	3890183	-193305249	+	AT_rich	Low_complexity	Low_complexity	1	33	0	4
614	782	134	39	33	chr1	3892119	3892334	-193303098	+	RMER17B	LTR	ERVK	312	551	-338	4
614	294	29	0	0	chr1	3892935	3892970	-193302462	+	(CAAA)n	Simple_repeat	Simple_repeat	2	36	0	4
614	27	0	0	0	chr1	3893411	3893438	-193301994	+	AT_rich	Low_complexity	Low_complexity	1	27	0	4
614	1104	297	29	0	chr1	3894049	3894355	-193301077	-	Lx8	LINE	L1	-812	6661	6347	4
614	1502	264	54	52	chr1	3894592	3895092	-193300340	+	Lx8	LINE	L1	6729	7229	-244	4
614	1187	68	0	0	chr1	3895093	3895241	-193300191	+	B1_Mus1	SINE	Alu	1	148	0	4
614	248	191	0	31	chr1	3895242	3895307	-193300125	+	GA-rich	Low_complexity	Low_complexity	2	64	0	4
614	22	56	0	0	chr1	3898204	3898240	-193297192	+	AT_rich	Low_complexity	Low_complexity	1	36	0	4
614	21	0	0	0	chr1	3898335	3898356	-193297076	+	AT_rich	Low_complexity	Low_complexity	1	21	0	4
614	219	229	0	0	chr1	3899018	3899079	-193296353	+	GA-rich	Low_complexity	Low_complexity	2	62	0	4
614	664	316	83	12	chr1	3899551	3899804	-193295628	-	MER2	DNA	MER2_type	0	345	75	4
614	692	329	100	20	chr1	3901777	3902078	-193293354	-	MLT1A0	LTR	MaLR	-40	325	1	4
614	25	0	0	0	chr1	3902394	3902419	-193293013	+	AT_rich	Low_complexity	Low_complexity	1	25	0	4
614	533	234	0	53	chr1	3902796	3902927	-193292505	-	RLTR26	LTR	ERVK	0	642	519	4
614	696	209	7	28	chr1	3902924	3903067	-193292365	-	RLTR26	LTR	ERVK	-229	413	274	4
614	646	251	55	39	chr1	3903121	3903334	-193292098	-	RLTR26	LTR	ERVK	-377	265	6	4
614	2728	93	9	49	chr1	3903372	3903800	-193291632	-	RLTR9F	LTR	ERVK	-4	411	1	5
614	198	0	0	0	chr1	3904495	3904517	-193290915	+	(A)n	Simple_repeat	Simple_repeat	1	22	0	5
614	342	318	0	26	chr1	3905062	3905175	-193290257	+	PB1D10	SINE	Alu	1	110	-7	5
614	3683	154	45	119	chr1	3905695	3906673	-193288759	-	RMER17A2	LTR	ERVK	0	906	1	5
614	266	316	78	32	chr1	3906830	3906984	-193288448	-	MIRc	SINE	MIR	-26	242	82	5
614	578	79	11	0	chr1	3907703	3907792	-193287640	+	(TG)n	Simple_repeat	Simple_repeat	1	90	0	5
614	342	0	0	0	chr1	3907792	3907829	-193287603	+	(GA)n	Simple_repeat	Simple_repeat	1	38	0	5
614	681	333	0	0	chr1	3907841	3908006	-193287426	-	B3A	SINE	B2	-33	165	1	5
614	459	0	0	0	chr1	3909825	3909876	-193285556	+	(TTTTA)n	Simple_repeat	Simple_repeat	2	52	0	5
614	6291	80	7	2	chr1	3909898	3910759	-193284673	-	L1_Mus3	LINE	L1	-3	6635	5771	5
614	1547	67	5	9	chr1	3910771	3910981	-193284451	+	L1_Mus3	LINE	L1	5587	5795	-771	5
614	311	239	0	0	chr1	3911514	3911585	-193283847	+	Lx9	LINE	L1	6910	6980	-664	5
614	9938	54	3	8	chr1	3911587	3913548	-193281884	-	L1Md_F2	LINE	L1	-12	6570	4620	5
614	2432	222	67	25	chr1	3913548	3914189	-193281243	+	Lx9	LINE	L1	6977	7644	0	5
614	484	301	28	7	chr1	3914322	3914466	-193280966	-	B1F	SINE	Alu	0	149	3	5
614	449	14	0	54	chr1	3914754	3914828	-193280604	+	(GGAGA)n	Simple_repeat	Simple_repeat	2	71	0	5
614	24	32	0	0	chr1	3914991	3915022	-193280410	+	AT_rich	Low_complexity	Low_complexity	1	31	0	5
614	209	163	47	0	chr1	3915771	3915787	-193279645	+	A-rich	Low_complexity	Low_complexity	2	17	0	5
614	1117	106	6	11	chr1	3915787	3915968	-193279464	+	(GAGAA)n	Simple_repeat	Simple_repeat	1	180	0	5
614	209	163	47	0	chr1	3915968	3915994	-193279438	+	A-rich	Low_complexity	Low_complexity	18	45	0	5
614	421	310	0	119	chr1	3916001	3916177	-193279255	-	Lx8	LINE	L1	-198	7275	7121	5
614	1902	160	26	0	chr1	3917211	3917561	-193277871	-	RLTR15	LTR	ERVK	0	359	1	5
614	606	250	7	64	chr1	3918120	3918261	-193277171	+	RSINE1	SINE	B4	5	137	-28	5
614	863	10	10	0	chr1	3918271	3918375	-193277057	+	(TAGA)n	Simple_repeat	Simple_repeat	3	107	0	5
614	736	265	110	16	chr1	3918398	3918706	-193276726	+	MTD	LTR	MaLR	17	406	-13	5
614	267	31	0	0	chr1	3919361	3919393	-193276039	+	(CA)n	Simple_repeat	Simple_repeat	2	33	0	5
614	511	284	145	36	chr1	3919415	3919720	-193275712	-	Lx7	LINE	L1	-372	5928	5593	5
614	452	123	14	14	chr1	3919727	3919801	-193275631	-	B1_Mus2	SINE	Alu	0	147	74	5
614	2155	284	68	61	chr1	3919860	3920693	-193274739	-	Lx8	LINE	L1	-9	7464	6626	5
614	829	292	130	35	chr1	3920818	3921187	-193274245	+	Lx8	LINE	L1	6219	6622	-851	5
614	427	257	93	29	chr1	3921213	3921353	-193274079	-	B1_Mur2	SINE	Alu	0	149	1	5
614	425	312	86	60	chr1	3921368	3921526	-193273906	-	Lx7	LINE	L1	-315	5565	5422	5
614	932	225	32	5	chr1	3921526	3921745	-193273687	-	URR1B	DNA	MER1_type	0	225	1	5
614	448	316	76	52	chr1	3921745	3922183	-193273249	-	Lx7	LINE	L1	-459	5421	4987	5
614	196	30	29	29	chr1	3922941	3922975	-193272457	+	(CAAAA)n	Simple_repeat	Simple_repeat	2	35	0	5
614	209	335	18	40	chr1	3923403	3923542	-193271890	-	MIRc	SINE	MIR	-111	157	23	5
614	910	188	0	0	chr1	3923645	3923789	-193271643	+	B1_Mur4	SINE	Alu	1	144	-6	5
614	3452	150	52	2	chr1	3924340	3924915	-193270517	+	RLTR17	LTR	ERVK	1	604	-88	5
614	2536	195	6	14	chr1	3924981	3925476	-193269956	+	Lx9	LINE	L1	6782	7272	-372	5
614	920	169	0	0	chr1	3925569	3925741	-193269691	+	Lx2	LINE	L1	6826	6997	0	5
614	360	281	106	53	chr1	3926148	3926415	-193269017	-	L1MA4	LINE	L1	-162	6138	5857	5
614	22	56	0	0	chr1	3926520	3926556	-193268876	+	AT_rich	Low_complexity	Low_complexity	1	36	0	5
614	224	294	70	62	chr1	3927066	3927223	-193268209	-	MIRc	SINE	MIR	-4	264	95	5
614	21	0	0	0	chr1	3927712	3927733	-193267699	+	AT_rich	Low_complexity	Low_complexity	1	21	0	5
614	625	324	120	39	chr1	3927839	3928196	-193267236	+	Charlie13a	DNA	Charlie	468	853	-661	5
614	245	253	103	54	chr1	3928396	3928580	-193266852	+	Charlie13a	DNA	Charlie	1302	1494	-20	5
614	735	238	32	28	chr1	3928998	3929214	-193266218	+	RMER5	LTR	ERV1	307	523	-11	5
614	21	71	0	0	chr1	3929414	3929456	-193265976	+	AT_rich	Low_complexity	Low_complexity	1	42	0	5
614	411	355	92	48	chr1	3930463	3930777	-193264655	+	ORR1E	LTR	MaLR	32	359	0	5
614	318	106	0	0	chr1	3930878	3930925	-193264507	+	(A)n	Simple_repeat	Simple_repeat	1	47	0	5
614	248	161	16	0	chr1	3930983	3931045	-193264387	+	(ATG)n	Simple_repeat	Simple_repeat	1	63	0	5
76	249	269	25	13	chr1	3932131	3932210	-193263222	+	CT-rich	Low_complexity	Low_complexity	1	80	0	5
615	792	324	67	4	chr1	3932512	3932966	-193262466	+	MT2A	LTR	ERVL	13	533	0	5
615	767	298	99	30	chr1	3933074	3933704	-193261728	+	MERVL_2A-int	LTR	ERVL	119	854	-4907	5
615	565	322	45	20	chr1	3933728	3933975	-193261457	+	MERVL_2A-int	LTR	ERVL	841	1093	-4621	5
615	2051	271	99	17	chr1	3934028	3934957	-193260475	-	Lx6	LINE	L1	-50	7410	6168	5
615	2209	174	68	16	chr1	3934960	3935571	-193259861	-	Lx6	LINE	L1	-1056	5994	5338	5
615	3732	169	41	7	chr1	3935562	3936272	-193259160	+	Lx6	LINE	L1	4630	5363	-514	5
615	782	336	26	20	chr1	3936292	3936923	-193258509	+	MERVL_2A-int	LTR	ERVL	1178	1860	-3897	5
615	387	312	97	92	chr1	3936999	3937346	-193258086	-	RLTR9A	LTR	ERVK	-8	401	1	5
615	1219	312	89	0	chr1	3937346	3937750	-193257682	+	MERVL_2A-int	LTR	ERVL	1851	2290	-3424	5
615	1929	152	12	9	chr1	3937758	3938104	-193257328	+	RLTR15	LTR	ERVK	13	359	0	5
615	250	267	13	13	chr1	3938838	3938914	-193256518	+	MERVL_2A-int	LTR	ERVL	2472	2547	-2938	5
615	994	276	10	23	chr1	3938919	3939219	-193256213	+	MERVL_2A-int	LTR	ERVL	3754	4049	-1712	5
615	1385	278	73	5	chr1	3939221	3939633	-193255799	+	MERVL_2A-int	LTR	ERVL	5005	5444	-317	5
615	366	332	15	45	chr1	3939752	3939951	-193255481	+	MERVL_2A-int	LTR	ERVL	5563	5755	-6	5
615	261	314	59	2	chr1	3939952	3940054	-193255378	+	MTEa	LTR	MaLR	28	134	-245	5
615	2636	187	31	20	chr1	3940191	3940737	-193254695	+	RLTR20B3	LTR	ERVK	21	572	-5	5
615	264	220	0	0	chr1	3941075	3941125	-193254307	-	MurSatRep1	Unknown	Unknown	-1395	742	693	5
615	455	316	140	18	chr1	3941154	3941775	-193253657	+	L1M2	LINE	L1	2168	2864	-3279	5
615	958	265	25	8	chr1	3941901	3942137	-193253295	+	Lx6	LINE	L1	6111	6350	-1110	5
615	3296	227	86	57	chr1	3942123	3942821	-193252611	+	Lx6	LINE	L1	6573	7303	-157	5
615	1294	65	5	93	chr1	3942821	3943025	-193252407	-	L1_Mus2	LINE	L1	-1	6565	6380	5
615	3296	227	86	57	chr1	3943025	3943189	-193252243	+	Lx6	LINE	L1	7304	7460	0	5
615	1989	136	65	35	chr1	3943548	3943945	-193251487	-	RLTR9E	LTR	ERVK	0	409	1	5
615	6982	160	26	30	chr1	3943956	3945972	-193249460	+	Lx2B	LINE	L1	4988	7000	0	5
615	2214	181	11	52	chr1	3946101	3946567	-193248865	+	L1_Mur2	LINE	L1	53	499	-6213	5
615	826	274	72	67	chr1	3946567	3946942	-193248490	+	RMER17C	LTR	ERVK	1	377	-33	5
615	9662	122	22	83	chr1	3946943	3947445	-193247987	+	Lx4A	LINE	L1	1436	1938	-3939	5
615	3417	65	38	27	chr1	3947445	3947922	-193247510	+	RLTR45	LTR	ERVK	1	482	0	5
615	9662	122	22	83	chr1	3947922	3949005	-193246427	+	Lx4A	LINE	L1	1939	2921	-2956	5
615	2774	65	191	0	chr1	3949005	3949403	-193246029	-	MT2C_Mm	LTR	ERVL	0	475	2	5
615	1026	98	0	0	chr1	3949403	3949535	-193245897	-	B1_Mus1	SINE	Alu	-15	133	2	5
615	9662	122	22	83	chr1	3949535	3950062	-193245370	+	Lx4A	LINE	L1	2922	3421	-2456	5
615	438	137	0	0	chr1	3950060	3950133	-193245299	+	Lx4A	LINE	L1	5007	5079	-798	5
615	1140	89	0	6	chr1	3950128	3950298	-193245134	+	Lx4A	LINE	L1	5630	5798	-1260	5
615	601	152	0	0	chr1	3950304	3950403	-193245029	+	L1Md_F2	LINE	L1	217	315	-6323	5
615	27736	93	12	5	chr1	3950399	3955306	-193240126	+	L1Md_F2	LINE	L1	639	5585	-298	5
615	6791	104	2	19	chr1	3955307	3956320	-193239112	+	L1Md_F2	LINE	L1	5587	6582	0	5
615	1672	169	65	0	chr1	3956320	3956658	-193238774	+	Lx4A	LINE	L1	5792	6151	-907	5
615	565	253	21	35	chr1	3956670	3956844	-193238588	-	MTD	LTR	MaLR	-265	154	1	5
615	839	252	56	0	chr1	3957197	3957377	-193238055	-	L1_Mur3	LINE	L1	-1060	4820	4637	5
615	431	35	18	0	chr1	3957377	3957434	-193237998	+	(TG)n	Simple_repeat	Simple_repeat	2	59	0	5
615	839	252	56	0	chr1	3957434	3957519	-193237913	-	L1_Mur3	LINE	L1	-1244	4636	4541	5
615	246	292	69	0	chr1	3957549	3957679	-193237753	-	L1MB4	LINE	L1	-17	6163	6025	5
615	506	244	275	4	chr1	3957846	3958122	-193237310	+	Lx9	LINE	L1	7294	7644	0	5
615	661	289	59	17	chr1	3958393	3958629	-193236803	-	MER89	LTR	ERV1	0	559	314	5
615	389	198	159	0	chr1	3958708	3958834	-193236598	+	L1M2	LINE	L1	5633	5778	-513	5
615	703	260	14	0	chr1	3958863	3959009	-193236423	+	B3A	SINE	B2	3	150	-48	5
615	378	57	0	0	chr1	3959009	3959062	-193236370	+	(CA)n	Simple_repeat	Simple_repeat	2	54	0	5
615	181	53	25	50	chr1	3959357	3959397	-193236035	+	(CAAA)n	Simple_repeat	Simple_repeat	2	40	0	5
615	237	65	0	0	chr1	3960408	3960439	-193234993	+	(CAAA)n	Simple_repeat	Simple_repeat	2	32	0	5
615	369	301	114	0	chr1	3961399	3961565	-193233867	-	MER2	DNA	MER2_type	-133	212	28	5
615	21	36	0	0	chr1	3962606	3962634	-193232798	+	AT_rich	Low_complexity	Low_complexity	1	28	0	5
615	5218	167	24	3	chr1	3962634	3963506	-193231926	-	Lx4A	LINE	L1	-1	7057	6168	5
615	3612	106	43	33	chr1	3963508	3964172	-193231260	-	L1Md_F	LINE	L1	-5358	1183	510	5
615	6569	121	11	2	chr1	3964202	3965515	-193229917	-	L1_Mus3	LINE	L1	-9	6629	5306	5
615	9746	140	2	1	chr1	3965525	3967194	-193228238	+	L1_Mm	LINE	L1	3292	4963	-920	5
615	2439	140	13	13	chr1	3967223	3967620	-193227812	+	RLTR9E	LTR	ERVK	13	409	0	5
615	7874	206	13	19	chr1	3967621	3969373	-193226059	+	ETnERV2-int	LTR	ERVK	2	3380	-3864	5
615	1475	318	43	25	chr1	3969458	3970331	-193225101	+	SRV_MM-int	LTR	ERVK	1704	2592	-3575	5
615	12818	90	9	33	chr1	3970576	3972480	-193222952	+	ETnERV2-int	LTR	ERVK	4578	6435	-971	5
615	418	145	0	0	chr1	3972685	3972761	-193222671	+	ETnERV2-int	LTR	ERVK	7331	7406	0	5
615	2370	155	12	12	chr1	3972771	3973175	-193222257	+	RLTR9E	LTR	ERVK	6	409	0	5
615	1260	162	4	0	chr1	3973175	3973410	-193222022	+	L1_Mm	LINE	L1	4958	5193	-690	5
615	292	250	0	0	chr1	3973416	3973472	-193221960	+	ORR1B2	LTR	MaLR	145	200	-129	5
615	3786	47	12	22	chr1	3973472	3973973	-193221459	-	LTRIS2	LTR	ERV1	0	564	69	5
615	969	171	54	25	chr1	3973973	3974213	-193221219	-	MuRRS4-int	LTR	ERV1	-26	5037	4791	5
615	2803	174	81	82	chr1	3974332	3975421	-193220011	-	MuRRS4-int	LTR	ERV1	-488	2811	1860	5
615	2963	166	148	28	chr1	3975412	3976720	-193218712	-	MuRRS4-int	LTR	ERV1	-3216	1847	833	5
615	250	169	43	98	chr1	3976732	3976824	-193218608	-	RMER16-int	LTR	ERVK	-3657	2151	2065	5
615	2171	109	94	3	chr1	3976807	3977158	-193218274	-	RMER16-int	LTR	ERVK	-4321	1085	703	5
615	477	0	0	0	chr1	3977158	3977211	-193218221	+	(TTTTA)n	Simple_repeat	Simple_repeat	2	54	0	5
615	844	123	65	41	chr1	3977211	3977380	-193218052	-	RMER16-int	LTR	ERVK	-5092	314	142	5
615	689	71	0	2	chr1	3977729	3977837	-193217595	-	MuRRS4-int	LTR	ERV1	-3007	292	139	5
615	255	191	33	83	chr1	3977928	3978048	-193217384	-	MuRRS4-int	LTR	ERV1	-3584	114	1	5
615	3750	53	12	22	chr1	3978048	3978549	-193216883	-	LTRIS2	LTR	ERV1	0	564	69	5
615	817	225	6	6	chr1	3978525	3978695	-193216737	+	ORR1B2	LTR	MaLR	198	367	0	5
615	559	277	7	0	chr1	3978741	3978878	-193216554	-	Lx8	LINE	L1	-493	6980	6843	5
615	4325	147	78	8	chr1	3978891	3979703	-193215729	+	RMER17B	LTR	ERVK	1	958	0	5
615	1544	316	16	6	chr1	3979714	3980258	-193215174	-	Lx8	LINE	L1	-649	6824	6275	5
615	2465	264	69	19	chr1	3980288	3981287	-193214145	-	Lx8	LINE	L1	-1790	5906	4858	5
615	250	321	0	110	chr1	3981778	3981960	-193213472	-	RMER4B	LTR	ERVK	-417	168	7	5
615	730	207	14	20	chr1	3982745	3982893	-193212539	+	B1_Mur4	SINE	Alu	3	149	-1	5
615	1652	120	18	197	chr1	3984333	3984831	-193210601	+	RMER17C	LTR	ERVK	1	409	-1	5
615	478	271	149	20	chr1	3985363	3985713	-193209719	-	L1_Rod	LINE	L1	-256	5591	5197	5
615	835	301	56	50	chr1	3985724	3986444	-193208988	+	L1M2	LINE	L1	4526	5249	-894	5
615	216	0	0	0	chr1	3986569	3986593	-193208839	+	(CA)n	Simple_repeat	Simple_repeat	2	25	0	5
615	203	304	76	24	chr1	3986877	3987004	-193208428	+	MIR	SINE	MIR	38	170	-98	6
615	6847	182	30	9	chr1	3987343	3987917	-193207515	-	Lx2B	LINE	L1	-1	6999	6412	6
615	2634	46	12	3	chr1	3987917	3988241	-193207191	-	IAPLTR2b	LTR	ERVK	0	327	1	6
615	6847	172	91	6	chr1	3988241	3989152	-193206280	-	Lx2B	LINE	L1	-589	6411	5425	6
615	636	14	0	0	chr1	3990391	3990464	-193204968	+	(GTTTG)n	Simple_repeat	Simple_repeat	2	74	0	6
615	522	46	0	0	chr1	3990469	3990534	-193204898	+	(TG)n	Simple_repeat	Simple_repeat	2	66	0	6
615	432	37	0	0	chr1	3990955	3991009	-193204423	+	(TA)n	Simple_repeat	Simple_repeat	2	55	0	6
615	34	42	0	0	chr1	3991488	3991536	-193203896	+	AT_rich	Low_complexity	Low_complexity	1	48	0	6
615	864	169	185	0	chr1	3991766	3991955	-193203477	-	URR1B	DNA	MER1_type	0	225	2	6
615	252	143	0	0	chr1	3992235	3992277	-193203155	+	(TAA)n	Simple_repeat	Simple_repeat	1	42	0	6
615	21	36	0	0	chr1	3992483	3992511	-193202921	+	AT_rich	Low_complexity	Low_complexity	1	28	0	6
615	796	254	12	0	chr1	3992591	3992764	-193202668	+	MER3	DNA	MER1_type	35	209	0	6
615	1974	192	37	0	chr1	3993129	3993503	-193201929	+	L1VL4	LINE	L1	17	404	-5898	6
615	5333	152	263	11	chr1	3993499	3994312	-193201120	+	L1_Mus4	LINE	L1	4252	5083	-800	6
615	5167	147	57	17	chr1	3994312	3995231	-193200201	+	RMER17B	LTR	ERVK	1	955	-3	6
615	7021	94	72	4	chr1	3995231	3996442	-193198990	+	L1_Mus4	LINE	L1	5084	6636	0	6
615	30	69	0	0	chr1	3996442	3996500	-193198932	+	AT_rich	Low_complexity	Low_complexity	1	58	0	6
615	21	36	0	0	chr1	3997176	3997204	-193198228	+	AT_rich	Low_complexity	Low_complexity	1	28	0	6
615	22	0	0	0	chr1	3997273	3997295	-193198137	+	AT_rich	Low_complexity	Low_complexity	1	22	0	6
615	441	0	0	0	chr1	3998110	3998159	-193197273	+	(CA)n	Simple_repeat	Simple_repeat	2	50	0	6
615	1529	303	135	53	chr1	3998966	3999913	-193195519	-	Tigger6a	DNA	MER2_type	-58	1025	1	6
615	435	331	11	6	chr1	4000129	4000308	-193195124	+	CT-rich	Low_complexity	Low_complexity	1	180	0	1
615	237	132	0	0	chr1	4000810	4000848	-193194584	+	(T)n	Simple_repeat	Simple_repeat	1	38	0	2
615	193	294	73	114	chr1	4001759	4001882	-193193550	+	L2c	LINE	L2	3258	3375	-12	3
615	302	329	0	70	chr1	4002181	4002234	-193193198	+	B1F	SINE	Alu	4	52	-97	4
615	1192	61	7	0	chr1	4002234	4002381	-193193051	+	B1_Mus1	SINE	Alu	1	148	0	5
615	371	249	0	36	chr1	4002381	4002484	-193192948	+	PB1D10	SINE	Alu	42	149	0	4
